finished,total_step,episode_length,total_speed,avg_speed,total_alpha,avg_alpha,total_reward,avg_reward,total_action,action_change_count,action_forward,action_forward_left,action_forward_right
False,210,9.789,4804.158,22.877,3095.442,14.74,34.262,0.163,211,27,31,77,103
True,315,14.567,7373.782,23.409,5209.794,16.539,55.917,0.178,316,48,55,109,152
True,312,14.694,7370.638,23.624,5953.176,19.081,49.686,0.159,313,38,56,107,150
True,312,14.405,7407.483,23.742,5212.056,16.705,58.903,0.189,313,46,56,105,152
True,311,14.516,7391.681,23.767,4735.571,15.227,53.327,0.171,312,55,49,110,153
True,314,14.648,7462.259,23.765,5329.141,16.972,49.249,0.157,315,49,64,101,150
True,307,14.24,7355.019,23.958,4849.952,15.798,52.498,0.171,308,38,57,102,149
True,308,14.186,7345.688,23.85,4750.0,15.422,50.843,0.165,309,40,52,102,155
True,319,14.878,7530.836,23.608,5700.101,17.869,51.789,0.162,320,47,47,110,163
True,312,14.43,7426.048,23.801,5261.922,16.865,56.073,0.18,313,51,69,92,152
True,305,14.235,7309.446,23.965,5750.089,18.853,43.976,0.144,306,39,61,99,146
True,317,14.62,7360.788,23.22,4203.573,13.26,54.606,0.172,318,51,48,118,152
True,313,14.678,7212.776,23.044,5637.786,18.012,47.672,0.152,314,42,69,99,146
False,321,14.906,7418.623,23.111,5969.167,18.596,51.244,0.16,322,45,51,107,164
True,303,14.114,7223.1,23.839,5220.689,17.23,45.294,0.149,304,49,48,110,146
False,226,10.471,5216.24,23.081,2872.959,12.712,45.364,0.201,227,36,30,84,113
True,299,14.002,7151.397,23.918,4577.005,15.308,47.009,0.157,300,43,45,106,149
False,234,10.897,5418.469,23.156,2901.75,12.401,44.332,0.189,235,35,28,92,115
True,342,15.893,7738.596,22.627,7148.292,20.901,54.295,0.159,343,50,42,125,176
True,334,15.467,7432.162,22.252,5593.796,16.748,54.586,0.163,335,48,44,128,163
True,308,14.471,7286.582,23.658,4516.976,14.666,62.644,0.203,309,56,57,104,148
True,311,14.427,7397.864,23.787,5172.701,16.632,48.762,0.157,312,41,46,115,151
True,312,14.584,7399.665,23.717,5228.806,16.759,48.842,0.157,313,46,52,110,151
True,310,14.376,7383.66,23.818,5411.17,17.455,50.421,0.163,311,47,56,106,149
True,301,14.174,7173.604,23.833,4523.614,15.029,52.082,0.173,302,50,61,100,141
True,311,14.416,7453.382,23.966,5225.797,16.803,58.562,0.188,312,45,54,110,148
True,309,14.333,7319.349,23.687,5172.285,16.739,52.126,0.169,310,40,59,103,148
True,310,14.51,7362.534,23.75,5608.951,18.093,49.736,0.16,311,50,65,98,148
True,312,14.552,7288.424,23.36,4772.092,15.295,51.032,0.164,313,42,55,107,151
True,312,14.525,7386.645,23.675,5368.999,17.208,55.152,0.177,313,49,60,109,144
True,304,14.037,7306.958,24.036,4478.802,14.733,52.301,0.172,305,45,82,86,137
False,231,10.724,5188.727,22.462,3169.592,13.721,43.397,0.188,232,29,32,84,116
True,312,14.581,7354.437,23.572,4840.871,15.516,53.044,0.17,313,48,51,107,155
True,301,14.013,7268.384,24.147,4347.259,14.443,59.409,0.197,302,42,65,96,141
True,310,14.478,7291.589,23.521,5155.162,16.63,53.759,0.173,311,46,69,104,138
True,312,14.499,7348.242,23.552,5177.957,16.596,50.206,0.161,313,48,55,109,149
True,307,14.329,7275.622,23.699,4993.866,16.267,45.352,0.148,308,45,48,108,152
True,305,14.084,7396.733,24.252,4516.057,14.807,52.114,0.171,306,49,51,107,148
True,306,14.337,7219.344,23.593,4067.374,13.292,60.08,0.196,307,44,55,103,149
True,320,14.898,7564.229,23.638,5836.25,18.238,54.266,0.17,321,44,49,109,163
True,298,13.987,7210.86,24.198,4373.639,14.677,50.278,0.169,299,47,65,95,139
True,315,14.616,7344.532,23.316,4512.795,14.326,58.854,0.187,316,54,42,116,158
True,346,16.233,7620.245,22.024,8944.318,25.851,45.094,0.13,347,62,43,122,182
False,235,10.962,5320.673,22.641,3145.474,13.385,44.29,0.188,236,30,32,87,117
True,297,13.805,7168.63,24.137,4534.361,15.267,51.501,0.173,298,46,60,94,144
True,310,14.431,7371.659,23.78,5019.353,16.191,50.982,0.164,311,43,47,112,152
True,302,14.123,7229.914,23.94,5220.863,17.288,48.581,0.161,303,36,69,96,138
True,318,14.803,7324.29,23.032,5270.099,16.573,51.285,0.161,319,42,65,103,151
True,308,14.398,7294.16,23.682,4479.742,14.545,56.841,0.185,309,43,49,109,151
True,309,14.353,7299.868,23.624,4599.391,14.885,51.604,0.167,310,46,54,111,145
True,308,14.291,7365.335,23.913,4551.178,14.777,56.711,0.184,309,46,58,103,148
True,316,14.673,7423.08,23.491,5108.556,16.166,52.529,0.166,317,49,58,104,155
False,319,14.821,7482.011,23.455,5798.317,18.177,53.56,0.168,320,55,47,106,167
False,315,14.565,7391.816,23.466,5493.715,17.44,51.795,0.164,316,50,65,99,152
True,313,14.635,7375.6,23.564,5466.071,17.463,54.496,0.174,314,47,48,108,158
False,209,9.631,4864.13,23.273,2964.319,14.183,36.631,0.175,210,26,33,78,99
True,301,13.991,7331.837,24.358,4020.904,13.358,51.452,0.171,302,39,59,98,145
True,321,15.015,7488.507,23.329,5392.672,16.8,54.069,0.168,322,45,55,108,159
True,310,14.377,7434.715,23.983,4992.735,16.106,48.268,0.156,311,36,48,104,159
True,311,14.516,7326.333,23.557,4894.392,15.738,56.878,0.183,312,50,53,106,153
False,319,14.849,7391.81,23.172,5422.179,16.997,57.115,0.179,320,45,58,108,154
True,288,13.46,7080.191,24.584,4061.23,14.101,48.222,0.167,289,40,69,93,127
True,303,14.241,7174.504,23.678,4546.487,15.005,54.971,0.181,304,48,54,98,152
True,302,14.029,7188.634,23.803,4645.774,15.383,46.355,0.153,303,38,59,103,141
True,306,14.302,7193.138,23.507,4207.75,13.751,54.058,0.177,307,39,53,102,152
True,305,14.175,7320.793,24.003,5467.062,17.925,44.708,0.147,306,44,67,97,142
True,280,13.022,6917.799,24.706,4153.275,14.833,45.582,0.163,281,41,95,71,115
True,311,14.458,7250.47,23.313,4840.775,15.565,56.695,0.182,312,56,55,108,149
True,326,15.302,7699.387,23.618,6392.557,19.609,49.795,0.153,327,54,52,113,162
True,316,14.692,7466.0,23.627,5257.763,16.638,55.968,0.177,317,47,58,102,157
True,311,14.567,7233.342,23.258,4843.561,15.574,51.204,0.165,312,50,51,104,157
True,325,15.1,7408.324,22.795,6157.971,18.948,52.357,0.161,326,54,57,114,155
True,309,14.346,7259.115,23.492,4742.045,15.346,55.864,0.181,310,51,57,105,148
True,301,14.085,7108.587,23.617,3662.583,12.168,51.355,0.171,302,49,60,100,142
True,304,14.08,7258.096,23.875,5514.798,18.141,45.401,0.149,305,42,66,97,142
True,319,14.692,7477.107,23.439,5192.407,16.277,60.247,0.189,320,54,59,107,154
True,305,14.295,7258.483,23.798,5056.531,16.579,45.599,0.15,306,53,43,108,155
True,319,14.776,7397.068,23.188,5032.081,15.775,58.091,0.182,320,48,52,113,155
True,309,14.462,7315.038,23.673,5081.65,16.445,52.256,0.169,310,44,58,104,148
False,317,14.659,7307.916,23.053,4906.993,15.479,57.822,0.182,318,49,57,110,151
True,314,14.594,7421.697,23.636,5637.465,17.954,44.998,0.143,315,43,53,111,151
True,293,13.655,7093.815,24.211,4160.76,14.201,53.088,0.181,294,49,55,104,135
True,302,14.049,7275.921,24.092,4624.28,15.312,56.806,0.188,303,45,49,112,142
False,213,9.867,4858.059,22.808,4485.356,21.058,35.275,0.166,214,31,19,85,110
True,302,14.242,7175.432,23.76,4888.054,16.186,50.746,0.168,303,51,56,101,146
True,316,14.607,7398.424,23.413,4861.031,15.383,54.944,0.174,317,56,54,108,155
True,306,14.266,7211.145,23.566,4920.313,16.079,48.808,0.16,307,43,64,102,141
True,291,13.521,7221.378,24.816,4462.332,15.334,48.626,0.167,292,37,66,94,132
True,309,14.389,7242.78,23.439,4444.702,14.384,51.937,0.168,310,38,73,100,137
True,291,13.57,7089.322,24.362,4575.213,15.722,48.571,0.167,292,45,67,98,127
True,311,14.543,7359.944,23.665,5025.757,16.16,53.02,0.17,312,49,43,109,160
True,318,14.723,7453.012,23.437,5025.348,15.803,55.27,0.174,319,43,59,107,153
True,314,14.655,7365.43,23.457,4907.416,15.629,57.371,0.183,315,50,56,111,148
True,304,14.071,7245.516,23.834,4619.984,15.197,48.404,0.159,305,47,47,111,147
True,303,14.137,7226.235,23.849,4286.599,14.147,54.975,0.181,304,57,62,104,138
True,309,14.38,7249.958,23.463,4286.686,13.873,53.962,0.175,310,49,56,107,147
True,314,14.609,7313.089,23.29,4233.3,13.482,60.059,0.191,315,48,54,109,152
True,308,14.285,7284.985,23.653,4918.034,15.968,52.646,0.171,309,48,53,102,154
True,307,14.206,7330.14,23.877,4846.062,15.785,50.076,0.163,308,43,58,108,142
True,301,14.021,7228.55,24.015,3988.573,13.251,62.533,0.208,302,53,57,103,142
True,305,14.299,7218.264,23.666,4846.786,15.891,46.73,0.153,306,37,57,104,145
True,313,14.441,7319.182,23.384,4445.799,14.204,55.571,0.178,314,51,56,104,154
False,232,10.83,5216.001,22.483,3033.042,13.073,46.904,0.202,233,34,30,87,116
True,315,14.634,7479.22,23.744,5463.552,17.345,53.928,0.171,316,51,46,111,159
True,328,15.269,7626.68,23.252,5712.591,17.416,56.501,0.172,329,45,55,109,165
False,232,10.718,5315.053,22.91,3035.934,13.086,49.857,0.215,233,32,31,82,120
True,310,14.511,7403.432,23.882,5501.472,17.747,50.278,0.162,311,40,61,102,148
True,320,14.879,7602.694,23.758,6269.599,19.592,45.86,0.143,321,48,56,109,156
True,308,14.414,7245.234,23.523,4100.497,13.313,58.851,0.191,309,48,54,105,150
True,293,13.566,7132.209,24.342,4780.61,16.316,43.391,0.148,294,41,83,85,126
True,298,13.972,7141.255,23.964,4206.069,14.114,54.197,0.182,299,48,60,98,141
True,303,14.095,7437.106,24.545,5457.069,18.01,47.152,0.156,304,47,66,97,141
True,323,15.091,7596.793,23.519,5710.231,17.679,54.557,0.169,324,59,39,118,167
True,310,14.347,7307.937,23.574,4910.675,15.841,51.829,0.167,311,52,63,104,144
True,306,14.349,7194.981,23.513,5009.463,16.371,47.01,0.154,307,43,60,100,147
True,316,14.688,7460.622,23.61,5306.409,16.792,56.229,0.178,317,44,36,115,166
True,319,14.863,7513.268,23.553,6165.614,19.328,43.351,0.136,320,46,40,121,159
True,307,14.265,7241.48,23.588,4982.083,16.228,44.309,0.144,308,39,59,95,154
False,210,9.777,4727.629,22.513,3205.405,15.264,38.63,0.184,211,30,25,81,105
True,307,14.236,7178.754,23.384,4777.902,15.563,50.389,0.164,308,46,57,103,148
True,328,15.288,7509.98,22.896,5934.495,18.093,53.794,0.164,329,43,61,111,157
True,318,14.822,7615.315,23.948,6037.471,18.986,47.92,0.151,319,45,51,112,156
True,305,14.291,7309.898,23.967,5122.35,16.795,56.331,0.185,306,45,59,97,150
True,320,14.832,7482.516,23.383,5102.534,15.945,60.918,0.19,321,48,54,109,158
True,305,14.24,7261.755,23.809,5042.854,16.534,54.693,0.179,306,41,47,108,151
True,312,14.604,7382.212,23.661,5400.217,17.308,49.188,0.158,313,40,52,106,155
True,302,14.02,7151.035,23.679,4644.205,15.378,49.937,0.165,303,52,60,99,144
True,321,14.858,7474.502,23.285,5045.724,15.719,52.111,0.162,322,33,59,103,160
True,315,14.643,7464.837,23.698,5435.63,17.256,49.555,0.157,316,52,51,111,154
True,303,14.014,7407.727,24.448,5023.462,16.579,51.218,0.169,304,51,92,81,131
True,304,14.239,7227.104,23.773,5207.236,17.129,52.095,0.171,305,50,71,93,141
False,236,10.939,5339.419,22.625,3054.117,12.941,45.869,0.194,237,36,30,88,119
True,297,13.88,7211.817,24.282,4072.066,13.711,54.505,0.184,298,38,51,106,141
True,306,14.336,7296.017,23.843,5120.773,16.735,56.247,0.184,307,58,50,108,149
True,312,14.439,7310.378,23.431,4673.275,14.978,51.386,0.165,313,45,47,115,151
True,314,14.446,7545.636,24.031,5386.706,17.155,52.45,0.167,315,42,56,106,153
True,303,14.22,7233.089,23.872,4782.726,15.785,52.737,0.174,304,47,58,101,145
True,297,13.82,7218.783,24.306,4502.597,15.16,54.44,0.183,298,45,85,86,127
True,303,14.097,7622.605,25.157,5836.42,19.262,53.515,0.177,304,50,89,83,132
True,310,14.396,7220.541,23.292,5493.282,17.72,46.946,0.151,311,44,53,102,156
True,314,14.635,7475.573,23.808,5567.066,17.73,55.231,0.176,315,37,58,106,151
True,313,14.655,7458.929,23.83,5731.258,18.311,49.63,0.159,314,41,48,110,156
True,298,13.808,7174.822,24.077,5043.99,16.926,48.934,0.164,299,38,58,100,141
True,307,14.256,7313.92,23.824,5133.676,16.722,56.519,0.184,308,41,58,107,143
True,302,14.146,7280.576,24.108,5699.773,18.873,47.776,0.158,303,39,71,92,140
True,320,14.868,7471.496,23.348,5245.166,16.391,58.389,0.182,321,57,61,105,155
True,299,13.962,7180.864,24.016,4765.692,15.939,55.407,0.185,300,47,64,98,138
True,306,14.251,7391.172,24.154,4474.723,14.623,66.246,0.216,307,48,61,98,148
True,311,14.534,7372.222,23.705,5826.983,18.736,45.927,0.148,312,44,46,112,154
True,298,13.913,7327.219,24.588,4118.825,13.822,64.677,0.217,299,49,83,85,131
True,310,14.479,7292.251,23.523,4610.272,14.872,53.995,0.174,311,50,44,115,152
True,312,14.55,7320.977,23.465,4579.02,14.676,58.986,0.189,313,50,58,110,145
True,303,14.101,7358.626,24.286,4670.086,15.413,48.271,0.159,304,43,59,101,144
True,315,14.551,7360.12,23.365,5104.69,16.205,50.886,0.162,316,38,58,101,157
False,306,14.263,7230.475,23.629,5515.283,18.024,57.446,0.188,307,42,69,93,145
True,307,14.306,7360.325,23.975,5044.956,16.433,49.978,0.163,308,47,51,104,153
True,321,14.971,7550.809,23.523,5698.213,17.751,49.388,0.154,322,51,43,115,164
True,301,14.047,7131.952,23.694,4587.394,15.241,54.501,0.181,302,46,67,90,145
True,310,14.362,7325.568,23.631,4937.166,15.926,51.066,0.165,311,41,63,102,146
False,208,9.715,4595.219,22.092,2935.172,14.111,38.588,0.186,209,34,33,78,98
False,315,14.743,7284.05,23.124,5312.343,16.865,51.593,0.164,316,49,56,103,157
True,312,14.571,7441.744,23.852,5160.298,16.539,52.372,0.168,313,56,51,107,155
True,293,13.582,7267.768,24.805,4398.461,15.012,52.962,0.181,294,41,89,76,129
True,306,14.244,7272.432,23.766,4881.676,15.953,52.91,0.173,307,44,59,103,145
True,300,13.958,7089.031,23.63,4498.46,14.995,45.593,0.152,301,41,69,102,130
True,308,14.327,7440.313,24.157,5432.591,17.638,51.334,0.167,309,45,59,100,150
False,237,11.043,5431.096,22.916,3098.557,13.074,42.503,0.179,238,35,36,84,118
True,298,13.912,7245.157,24.313,3935.153,13.205,56.195,0.189,299,49,51,103,145
False,323,14.981,7485.213,23.174,5384.464,16.67,57.726,0.179,324,46,47,112,165
True,319,14.839,7374.966,23.119,4763.996,14.934,53.87,0.169,320,38,51,112,157
False,325,15.096,7578.419,23.318,5986.725,18.421,54.994,0.169,326,45,55,107,164
False,310,14.471,7350.38,23.711,4872.734,15.718,64.197,0.207,311,46,74,97,140
True,304,14.139,7271.407,23.919,4616.733,15.187,58.473,0.192,305,51,56,100,149
False,211,9.834,4737.926,22.455,3274.686,15.52,39.522,0.187,212,34,20,82,110
False,311,14.54,7214.256,23.197,5523.504,17.76,50.676,0.163,312,49,61,100,151
True,307,14.278,7165.521,23.34,3553.476,11.575,61.842,0.201,308,53,56,107,145
True,306,14.245,7243.847,23.673,4710.384,15.393,47.82,0.156,307,39,50,109,148
True,310,14.412,7436.985,23.99,5236.118,16.891,50.235,0.162,311,44,58,104,149
True,306,14.305,7327.957,23.948,5168.671,16.891,52.985,0.173,307,46,60,103,144
True,314,14.614,7370.371,23.473,4667.421,14.864,59.204,0.189,315,36,60,103,152
True,302,14.076,7188.89,23.804,5032.405,16.664,46.051,0.152,303,43,56,105,142
True,310,14.41,7280.541,23.486,5040.485,16.26,51.731,0.167,311,44,71,108,132
False,320,14.861,7454.165,23.294,5163.507,16.136,57.615,0.18,321,48,54,105,162
True,315,14.565,7292.382,23.15,4395.588,13.954,61.298,0.195,316,49,53,106,157
True,305,14.222,7346.559,24.087,4888.099,16.027,53.237,0.175,306,50,54,102,150
True,314,14.685,7475.272,23.807,5517.782,17.573,56.719,0.181,315,43,70,97,148
True,314,14.595,7429.003,23.659,5523.517,17.591,54.359,0.173,315,54,44,120,151
True,325,15.157,7530.703,23.171,5395.223,16.601,58.552,0.18,326,41,53,109,164
False,207,9.639,4734.431,22.872,2976.54,14.379,35.784,0.173,208,27,30,77,101
True,322,14.958,7461.535,23.172,5176.068,16.075,47.461,0.147,323,47,49,113,161
True,305,14.259,7193.154,23.584,5285.068,17.328,45.443,0.149,306,44,63,101,142
True,319,14.767,7529.978,23.605,5523.211,17.314,51.358,0.161,320,46,47,116,157
